"Location","String Value"
"804662b0","IBBM"
"804662f0","IBBM"
"8046688c","IBBM"
"8046d3a4","ICEB"
"80469cc7","ikage_sob.bin"
"8045e178","illegal address. abort."
"8045e1d4","illegal archive."
"8045e1e8","illegal resource."
"8045d3d0","index out of range of bitset::reset"
"8045d418","index out of range of bitset::set"
"8045d3f4","index out of range of bitset::test"
"80479cc0","INF1"
"80479f20","INF1"
"8045d46c","Initialize NUB
"
"80495758","Installing OSDBIntegrator
"
"804662ac","IPOT"
"804662ec","IPOT"
"80466888","IPOT"
"8046d39c","IPOT"
"804966f8","is available. Please do NOT use this   
"
"804983cc","IS-DOL-VIEWER"
"8045c678","It cost %d steps to prepare Sound(ID:%08x\, Address%08x).
"
"8046db60","iwart.bti"
"80463388","J3DErrType : Argument is Invalid
"
"80463344","J3DErrType : Binary Resource is Null
"
"804633ac","J3DErrType : Data is Invalid
"
"804632ec","J3DErrType : Material has No Material Animation
"
"80463320","J3DErrType : Model Data is Locked
"
"8046336c","J3DErrType : Out Of Memory
"
"8046db6c","jeek.bti"
"8046dc30","jeek_kabuse.bti"
"8046dc94","jeek_ki.bti"
"80469444","jen_8_3.bti"
"8046db04","jen_8_3.bti"
"80465a14","jen_8_3_tsume.bti"
"80469430","jen_8_3_tsume.bti"
"8046db10","jen_blue.bti"
"8046f508","jen_blue.bti"
"8046dd4c","jen_blue_koware.bti"
"80465980","jen_blue_tsume.bti"
"8046dda4","jen_blue_tsume.bti"
"8046f574","jen_blue_tsume.bti"
"8046db20","jen_green.bti"
"8046f518","jen_green.bti"
"8046dd60","jen_green_koware.bti"
"804659a4","jen_green_tsume.bti"
"8046ddb8","jen_green_tsume.bti"
"8046f588","jen_green_tsume.bti"
"8046db30","jen_purple.bti"
"8046f534","jen_purple.bti"
"8046dd78","jen_purple_koware.bti"
"804659ec","jen_purple_tsume.bti"
"8046ddcc","jen_purple_tsume.bti"
"8046f5b0","jen_purple_tsume.bti"
"8046db40","jen_red.bti"
"8046f528","jen_red.bti"
"8046dd90","jen_red_koware.bti"
"804659c8","jen_red_tsume.bti"
"8046dde4","jen_red_tsume.bti"
"8046f59c","jen_red_tsume.bti"
"8046d54b","Jenemy_both2_sob.bin"
"8046ca2c","jimen_smp.bin"
"8046f904","jimen_smp.bin"
"8045e0c8","JKRAram.cpp"
"8045e0f8","JKRAramArchive.cpp"
"8045e164","JKRAramPiece.cpp"
"8045e190","JKRAramStream.cpp"
"8045e1c0","JKRCompArchive.cpp"
"8045e228","JKRDvdArchive.cpp"
"8045e200","JKRDvdFile.cpp"
"8045e2a0","JKRDvdRipper.cpp"
"8045e328","JKRExpHeap.cpp"
"8045e678","JKRHeap.cpp"
"8045e688","JKRMemArchive.cpp"
"80495664","Jul 23 2003"
"8045edb0","JUTPalette.cpp"
"8045edec","JUTResFont: Unknown data block
"
"8045edc0","JUTTexture: TLUT is NULL
"
"80475258","kabe_switch_0.bti"
"8047526c","kabe_switch_1.bti"
"80475280","kabe_switch_2.bti"
"80475294","kabe_switch_3.bti"
"804752a8","kabe_switch_4.bti"
"8046a034","kage_sob.bin"
"8046a448","kage_sob.bin"
"80471a90","kage_sob.bin"
"80471ab8","kage_sob.bin"
"8046dc00","kairo.bti"
"8046df54","kairo_ue.bti"
"8046dcc4","kanban.bti"
"8046df90","kanban_hidari_a.bti"
"8046dcf8","kanban_hidari_b.bti"
"8046dfa4","kanban_migi_a.bti"
"8046dd0c","kanban_migi_b.bti"
"8046674c","kawazoko.bti"
"8046dca0","kazari_piramid.bti"
"80471e80","kazari_piramid.bti"
"80466908","kenhuri_05.bti"
"80466f38","kenhuri_05.bti"
"80466918","kenhuri_07.bti"
"80466f48","kenhuri_07.bti"
"80466928","kenhuri_09_l.bti"
"80466f58","kenhuri_09_l.bti"
"8046693c","kenhuri_11_r.bti"
"80466f6c","kenhuri_11_r.bti"
"80466950","kenhuri_13_r.bti"
"80466f80","kenhuri_13_r.bti"
"8049564c","Kernel built : %s %s
"
"80464230","KETH"
"80464d00","KETH"
"8046f39c","KETH"
"8046f44c","KETH"
"804a2ca0","KETH"
"804a2ca8","KETH"
"80464c00","KEY0"
"80465dac","KEY0"
"80469ffc","KEY0"
"804984dc","Keyboard"
"8045caec","kill DSP channel"
"8048fa44","kk_1Pwin_01.bti"
"804763dc","kk_1st_01.bti"
"804763ec","kk_2nd_01.bti"
"8048fa54","kk_2Pwin_01.bti"
"8048fa64","kk_3Pwin_01.bti"
"804763fc","kk_3rd_01.bti"
"8048fa74","kk_4Pwin_01.bti"
"8047640c","kk_4th_01.bti"
"80475e70","kk_angou_01.bti"
"80475e80","kk_angou_02.bti"
"80475e90","kk_angou_03.bti"
"80464820","kk_black.bti"
"80464a14","kk_black.bti"
"80464ad8","kk_black.bti"
"80465970","kk_black.bti"
"8046c8a0","kk_black.bti"
"80474c38","kk_black.bti"
"80476154","kk_black.bti"
"8047650c","kk_black.bti"
"80476534","kk_black.bti"
"80476ee8","kk_black.bti"
"80476f6c","kk_black.bti"
"8047746c","kk_black.bti"
"80477960","kk_black.bti"
"80478a50","kk_black.bti"
"80479aac","kk_black.bti"
"8048f6fc","kk_black.bti"
"804765a0","kk_diskbanner_01.bti"
"8048fa84","kk_draw_01.bti"
"8048f5e0","kk_gbaOut1P_01.bti"
"8048f630","kk_gbaOut1P_02.bti"
"8048f5f4","kk_gbaOut2P_01.bti"
"8048f644","kk_gbaOut2P_02.bti"
"8048f608","kk_gbaOut3P_01.bti"
"8048f658","kk_gbaOut3P_02.bti"
"8048f61c","kk_gbaOut4P_01.bti"
"8048f66c","kk_gbaOut4P_02.bti"
"8046d8bc","kk_heart_00.bti"
"8048f6c0","kk_heart_00.bti"
"8046d8ac","kk_heart_01.bti"
"8048d320","kk_heart_01.bti"
"8048e1b8","kk_heart_01.bti"
"8048f6b0","kk_heart_01.bti"
"8046d89c","kk_heart_02.bti"
"8048d330","kk_heart_02.bti"
"8048e1c8","kk_heart_02.bti"
"8048f6a0","kk_heart_02.bti"
"8046d88c","kk_heart_03.bti"
"8048d340","kk_heart_03.bti"
"8048e1d8","kk_heart_03.bti"
"8048f690","kk_heart_03.bti"
"8046d878","kk_heart_04_2.bti"
"8048f680","kk_heart_05.bti"
"804765b8","kk_ipl_icon_01.bti"
"80476174","kk_kettei_01.bti"
"80476ef8","kk_kettei_01.bti"
"80477428","kk_kettei_01.bti"
"80477938","kk_kettei_01.bti"
"80478920","kk_kettei_01.bti"
"80479a84","kk_kettei_01.bti"
"8048ccf8","kk_kettei_01.bti"
"8048d2f8","kk_kettei_01.bti"
"8048f5b4","kk_kettei_01.bti"
"80475e48","kk_linkBl_01.bti"
"80475e20","kk_linkGr_01.bti"
"80475e5c","kk_linkPu_01.bti"
"80475e34","kk_linkRe_01.bti"
"8046d828","kk_mainRank_01.bti"
"8048d418","kk_mainRank_01.bti"
"8048e2b0","kk_mainRank_01.bti"
"8048f710","kk_mainRank_01.bti"
"8048ffd0","kk_mainRank_01.bti"
"8046d83c","kk_mainRank_02.bti"
"8048d42c","kk_mainRank_02.bti"
"8048e2c4","kk_mainRank_02.bti"
"8048f724","kk_mainRank_02.bti"
"8048ffe4","kk_mainRank_02.bti"
"8046d850","kk_mainRank_03.bti"
"8048d440","kk_mainRank_03.bti"
"8048e2d8","kk_mainRank_03.bti"
"8048f738","kk_mainRank_03.bti"
"8048fff8","kk_mainRank_03.bti"
"8046d864","kk_mainRank_04.bti"
"8048d454","kk_mainRank_04.bti"
"8048e2ec","kk_mainRank_04.bti"
"8048f74c","kk_mainRank_04.bti"
"8049000c","kk_mainRank_04.bti"
"80476188","kk_modoru_01.bti"
"80476f0c","kk_modoru_01.bti"
"8047743c","kk_modoru_01.bti"
"8047794c","kk_modoru_01.bti"
"80478934","kk_modoru_01.bti"
"80479a98","kk_modoru_01.bti"
"8048cd0c","kk_modoru_01.bti"
"8048d30c","kk_modoru_01.bti"
"8048f5c8","kk_modoru_01.bti"
"8048cce4","kk_mStick_02.bti"
"8046d8cc","kk_noItem_01.bti"
"8046d8e0","kk_noMagic_01.bti"
"80478948","kk_nPlayerP1_01.bti"
"8047895c","kk_nPlayerP2_01.bti"
"80479990","kk_nPlayerP2_01.bti"
"80478970","kk_nPlayerP3_01.bti"
"804799a4","kk_nPlayerP3_01.bti"
"80478984","kk_nPlayerP4_01.bti"
"804799b8","kk_nPlayerP4_01.bti"
"8048fa94","kk_op4sbase_01.bti"
"80491414","kk_pCselect_01.bti"
"80491488","kk_pCselect_01.bti"
"80491400","kk_pYback_01.bti"
"804658d8","kk_rival_01.bti"
"80471ed8","kk_rupynum_00.bti"
"80478450","kk_rupyNum_00.bti"
"804794f8","kk_rupyNum_00.bti"
"8048c9fc","kk_rupyNum_00.bti"
"8048d350","kk_rupyNum_00.bti"
"8048e1e8","kk_rupyNum_00.bti"
"8048f468","kk_rupyNum_00.bti"
"8048f97c","kk_rupyNum_00.bti"
"8048ff08","kk_rupyNum_00.bti"
"80490338","kk_rupyNum_00.bti"
"804905d0","kk_rupyNum_00.bti"
"80490868","kk_rupyNum_00.bti"
"804912e8","kk_rupyNum_00.bti"
"804914a8","kk_rupyNum_00.bti"
"80471eec","kk_rupynum_01.bti"
"80478464","kk_rupyNum_01.bti"
"8047950c","kk_rupyNum_01.bti"
"8048ca10","kk_rupyNum_01.bti"
"8048d364","kk_rupyNum_01.bti"
"8048e1fc","kk_rupyNum_01.bti"
"8048f47c","kk_rupyNum_01.bti"
"8048f990","kk_rupyNum_01.bti"
"8048ff1c","kk_rupyNum_01.bti"
"8049034c","kk_rupyNum_01.bti"
"804905e4","kk_rupyNum_01.bti"
"8049087c","kk_rupyNum_01.bti"
"80490b7c","kk_rupyNum_01.bti"
"80490cf4","kk_rupyNum_01.bti"
"80490e7c","kk_rupyNum_01.bti"
"804912fc","kk_rupyNum_01.bti"
"804914bc","kk_rupyNum_01.bti"
"80471f00","kk_rupynum_02.bti"
"80478478","kk_rupyNum_02.bti"
"80479520","kk_rupyNum_02.bti"
"8048ca24","kk_rupyNum_02.bti"
"8048d378","kk_rupyNum_02.bti"
"8048e210","kk_rupyNum_02.bti"
"8048f490","kk_rupyNum_02.bti"
"8048f9a4","kk_rupyNum_02.bti"
"8048ff30","kk_rupyNum_02.bti"
"80490360","kk_rupyNum_02.bti"
"804905f8","kk_rupyNum_02.bti"
"80490890","kk_rupyNum_02.bti"
"80490b90","kk_rupyNum_02.bti"
"80490d08","kk_rupyNum_02.bti"
"80490e90","kk_rupyNum_02.bti"
"80491310","kk_rupyNum_02.bti"
"804914d0","kk_rupyNum_02.bti"
"80471f14","kk_rupynum_03.bti"
"8047848c","kk_rupyNum_03.bti"
"80479534","kk_rupyNum_03.bti"
"8048ca38","kk_rupyNum_03.bti"
"8048d38c","kk_rupyNum_03.bti"
"8048e224","kk_rupyNum_03.bti"
"8048f4a4","kk_rupyNum_03.bti"
"8048f9b8","kk_rupyNum_03.bti"
"8048ff44","kk_rupyNum_03.bti"
"80490374","kk_rupyNum_03.bti"
"8049060c","kk_rupyNum_03.bti"
"804908a4","kk_rupyNum_03.bti"
"80490ba4","kk_rupyNum_03.bti"
"80490d1c","kk_rupyNum_03.bti"
"80490ea4","kk_rupyNum_03.bti"
"80491324","kk_rupyNum_03.bti"
"804914e4","kk_rupyNum_03.bti"
"80471f28","kk_rupynum_04.bti"
"804784a0","kk_rupyNum_04.bti"
"80479548","kk_rupyNum_04.bti"
"8048ca4c","kk_rupyNum_04.bti"
"8048d3a0","kk_rupyNum_04.bti"
"8048e238","kk_rupyNum_04.bti"
"8048f4b8","kk_rupyNum_04.bti"
"8048f9cc","kk_rupyNum_04.bti"
"8048ff58","kk_rupyNum_04.bti"
"80490388","kk_rupyNum_04.bti"
"80490620","kk_rupyNum_04.bti"
"804908b8","kk_rupyNum_04.bti"
"80490bb8","kk_rupyNum_04.bti"
"80490d30","kk_rupyNum_04.bti"
"80490eb8","kk_rupyNum_04.bti"
"80491338","kk_rupyNum_04.bti"
"804914f8","kk_rupyNum_04.bti"
"80471f3c","kk_rupynum_05.bti"
"804784b4","kk_rupyNum_05.bti"
"8047955c","kk_rupyNum_05.bti"
"8048ca60","kk_rupyNum_05.bti"
"8048d3b4","kk_rupyNum_05.bti"
"8048e24c","kk_rupyNum_05.bti"
"8048f4cc","kk_rupyNum_05.bti"
"8048f9e0","kk_rupyNum_05.bti"
"8048ff6c","kk_rupyNum_05.bti"
"8049039c","kk_rupyNum_05.bti"
"80490634","kk_rupyNum_05.bti"
"804908cc","kk_rupyNum_05.bti"
"80490bcc","kk_rupyNum_05.bti"
"80490d44","kk_rupyNum_05.bti"
"80490ecc","kk_rupyNum_05.bti"
"8049134c","kk_rupyNum_05.bti"
"8049150c","kk_rupyNum_05.bti"
"80471f50","kk_rupynum_06.bti"
"804784c8","kk_rupyNum_06.bti"
"80479570","kk_rupyNum_06.bti"
"8048ca74","kk_rupyNum_06.bti"
"8048d3c8","kk_rupyNum_06.bti"
"8048e260","kk_rupyNum_06.bti"
"8048f4e0","kk_rupyNum_06.bti"
"8048f9f4","kk_rupyNum_06.bti"
"8048ff80","kk_rupyNum_06.bti"
"804903b0","kk_rupyNum_06.bti"
"80490648","kk_rupyNum_06.bti"
"804908e0","kk_rupyNum_06.bti"
"80490be0","kk_rupyNum_06.bti"
"80490d58","kk_rupyNum_06.bti"
"80490ee0","kk_rupyNum_06.bti"
"80491360","kk_rupyNum_06.bti"
"80491520","kk_rupyNum_06.bti"
"80471f64","kk_rupynum_07.bti"
"804784dc","kk_rupyNum_07.bti"
"80479584","kk_rupyNum_07.bti"
"8048ca88","kk_rupyNum_07.bti"
"8048d3dc","kk_rupyNum_07.bti"
"8048e274","kk_rupyNum_07.bti"
"8048f4f4","kk_rupyNum_07.bti"
"8048fa08","kk_rupyNum_07.bti"
"8048ff94","kk_rupyNum_07.bti"
"804903c4","kk_rupyNum_07.bti"
"8049065c","kk_rupyNum_07.bti"
"804908f4","kk_rupyNum_07.bti"
"80490bf4","kk_rupyNum_07.bti"
"80490d6c","kk_rupyNum_07.bti"
"80490ef4","kk_rupyNum_07.bti"
"80491374","kk_rupyNum_07.bti"
"80491534","kk_rupyNum_07.bti"
"80471f78","kk_rupynum_08.bti"
"804784f0","kk_rupyNum_08.bti"
"80479598","kk_rupyNum_08.bti"
"8048ca9c","kk_rupyNum_08.bti"
"8048d3f0","kk_rupyNum_08.bti"
"8048e288","kk_rupyNum_08.bti"
"8048f508","kk_rupyNum_08.bti"
"8048fa1c","kk_rupyNum_08.bti"
"8048ffa8","kk_rupyNum_08.bti"
"804903d8","kk_rupyNum_08.bti"
"80490670","kk_rupyNum_08.bti"
"80490908","kk_rupyNum_08.bti"
"80490c08","kk_rupyNum_08.bti"
"80490d80","kk_rupyNum_08.bti"
"80490f08","kk_rupyNum_08.bti"
"80491388","kk_rupyNum_08.bti"
"80491548","kk_rupyNum_08.bti"
"80471f8c","kk_rupynum_09.bti"
"80478504","kk_rupyNum_09.bti"
"804795ac","kk_rupyNum_09.bti"
"8048cab0","kk_rupyNum_09.bti"
"8048d404","kk_rupyNum_09.bti"
"8048e29c","kk_rupyNum_09.bti"
"8048f51c","kk_rupyNum_09.bti"
"8048fa30","kk_rupyNum_09.bti"
"8048ffbc","kk_rupyNum_09.bti"
"804903ec","kk_rupyNum_09.bti"
"80490684","kk_rupyNum_09.bti"
"8049091c","kk_rupyNum_09.bti"
"80490c1c","kk_rupyNum_09.bti"
"80490d94","kk_rupyNum_09.bti"
"80490f1c","kk_rupyNum_09.bti"
"8049139c","kk_rupyNum_09.bti"
"8049155c","kk_rupyNum_09.bti"
"8048e158","kk_rupyNumMinus.bti"
"8048f210","kk_rupyNumMinus.bti"
"804760d4","kk_titleCon_01.bti"
"80479b58","kk_titleLogo_01.bti"
"80475edc","kk_yazirushi_01.bti"
"80469c60","koge.bti"
"80463c50","koorinoshinden.bti"
"8046d944","koorinoshinden.bti"
"80463ce4","koorinoshinden_kabuse.bti"
"80463da8","koorinoshinden_tobira.bti"
"80463bdc","kowareyuka_a.bti"
"80463bf0","kowareyuka_b.bti"
"80463c04","kowareyuka_c.bti"
"80463c18","kowareyuka_d.bti"
"80466730","kumo_env.bti"
"80495a48","L1 d-caches initialized
"
"80495a2c","L1 i-caches initialized
"
"80495a64","L2 cache initialized
"
"8046e188","LCLS"
"8045e154","length = %x
"
"80463fb8","lift_00.bti"
"8046aea8","lift_00.bti"
"8046c0d8","lift_00.bti"
"8046aeb4","lift_01.bti"
"8046aec0","lift_01_ana.bti"
"8046aed0","lift_01_edge.bti"
"8046aee4","lift_02a.bti"
"8046aef4","lift_03.bti"
"80463f30","lift_l_a.bti"
"80463f40","lift_l_b.bti"
"80463f50","lift_l_c.bti"
"80463f60","lift_l_d.bti"
"80463ef0","lift_s_a.bti"
"80463f00","lift_s_b.bti"
"80463f10","lift_s_c.bti"
"80463f20","lift_s_d.bti"
"804961f8","load fst
"
"80495a7c","Locked cache machine check handler installed
"
"8046f3c0","LPLK"
"80495b24","LR   = 0x%08x                   CR   = 0x%08x
"
"804642a4","LTZR"
"80464d78","LTZR"
"80495698","Mac Emulator
"
"804958ac","Machine check received
"
"804958e0","Machine check was not DMA/locked cache related
"
"8045e888","MACHINE CHECK"
"8048e16c","main_adv.blo"
"8048e19c","main_adv_ranking.blo"
"8048f224","main_bat.blo"
"8048f254","main_bat_ranking.blo"
"8048e18c","main_diving.blo"
"8048f244","main_diving.blo"
"8048f588","main_diving.blo"
"8048f530","main_gba_window.blo"
"8048f544","main_gba_window.btk"
"8048f558","main_gba_window_s.blo"
"8048f570","main_gba_window_s.btk"
"8048e17c","main_hubuki.blo"
"8048f234","main_hubuki.blo"
"8048ccc0","main_message_window.blo"
"8048f940","main_message_window.blo"
"805439a8","map.bck"
"805439a0","map.blo"
"805439b0","map.bpk"
"8046e3e4","map000.csv"
"8046e728","map000_1.csv"
"8046e3d8","map001.csv"
"8046e718","map001_1.csv"
"8046e3cc","map002.csv"
"8046e708","map002_1.csv"
"8046e3fc","map004.csv"
"8046e748","map004_1.csv"
"8046e408","map005.csv"
"8046e758","map005_1.csv"
"8046e414","map006.csv"
"8046e768","map006_1.csv"
"8046e42c","map007.csv"
"8046e778","map007_1.csv"
"8046e438","map008.csv"
"8046e788","map008_1.csv"
"8046e444","map009.csv"
"8046e798","map009_1.csv"
"8046e24c","map010.csv"
"8046e588","map010_1.csv"
"8046e258","map011.csv"
"8046e598","map011_1.csv"
"8046e270","map013.csv"
"8046e5a8","map013_1.csv"
"8046e27c","map020.csv"
"8046e5b8","map020_1.csv"
"8046e288","map021.csv"
"8046e5c8","map021_1.csv"
"8046e2a0","map023.csv"
"8046e5d8","map023_1.csv"
"8046e2ac","map030.csv"
"8046e5e8","map030_1.csv"
"8046e2b8","map031.csv"
"8046e5f8","map031_1.csv"
"8046e2d0","map033.csv"
"8046e608","map033_1.csv"
"8046e2dc","map040.csv"
"8046e618","map040_1.csv"
"8046e2e8","map041.csv"
"8046e628","map041_1.csv"
"8046e300","map043.csv"
"8046e638","map043_1.csv"
"8046e30c","map050.csv"
"8046e648","map050_1.csv"
"8046e318","map051.csv"
"8046e658","map051_1.csv"
"8046e330","map053.csv"
"8046e668","map053_1.csv"
"8046e33c","map060.csv"
"8046e678","map060_1.csv"
"8046e348","map061.csv"
"8046e688","map061_1.csv"
"8046e360","map063.csv"
"8046e698","map063_1.csv"
"8046e36c","map070.csv"
"8046e6a8","map070_1.csv"
"8046e378","map071.csv"
"8046e6b8","map071_1.csv"
"8046e390","map073.csv"
"8046e6c8","map073_1.csv"
"8046e39c","map080.csv"
"8046e6d8","map080_1.csv"
"8046e3b4","map081.csv"
"8046e6e8","map081_1.csv"
"8046e3c0","map083.csv"
"8046e6f8","map083_1.csv"
"8046e45c","map090.csv"
"8046e468","map091.csv"
"8046e474","map092.csv"
"8046e480","map093.csv"
"8046e48c","map094.csv"
"8046e498","map095.csv"
"8046e4a4","map096.csv"
"8046e4b0","map097.csv"
"8046e4bc","map100.csv"
"8046e4d4","map101.csv"
"8046e4e0","map102.csv"
"8046e4ec","map103.csv"
"8046e510","map104.csv"
"8046e51c","map105.csv"
"8046e528","map106.csv"
"8046e534","map107.csv"
"8046e540","map108.csv"
"8046e54c","map109.csv"
"8046e4c8","map110.csv"
"8046e4f8","map111.csv"
"8046e504","map112.csv"
"8046e558","map113.csv"
"8046e564","map114.csv"
"8046e570","map115.csv"
"8046e57c","map116.csv"
"8046e264","map200.csv"
"8046e294","map201.csv"
"8046e2c4","map202.csv"
"8046e2f4","map203.csv"
"8046e324","map204.csv"
"8046e354","map205.csv"
"8046e384","map206.csv"
"8046e3a8","map207.csv"
"8046e7c8","map500.csv"
"8046e7b8","map500_ctrl.csv"
"8046e3f0","map990.csv"
"8046e738","map990_1.csv"
"8046e420","map991.csv"
"8046e450","map992.csv"
"8046e7a8","map992_1.csv"
"8048cca4","map_area.blo"
"8048fbc4","map_ed.blo"
"8048ccb4","map_ten.blo"
"8048fbec","map_yagura_window.blo"
"80465850","MapSelect　連続空き容量　%fK 残り空き容量　%fK
"
"8046c99c","mastersword_left_smp.bin"
"8046f874","mastersword_left_smp.bin"
"8046c9fc","mastersword_right_smp.bin"
"8046f8d4","mastersword_right_smp.bin"
"804665d0","mekakusi.bmd"
"804676ac","mekakusi.bmd"
"804665e0","mekakusi.btk"
"804676bc","mekakusi.btk"
"804956f4","Memory %d MB
"
"80498358","Memory Card 1019"
"80498328","Memory Card 123"
"8049836c","Memory Card 2043"
"80498338","Memory Card 251"
"80498348","Memory Card 507"
"80498318","Memory Card 59"
"804657f8","Menu　連続空き容量　%fK 残り空き容量　%fK
"
"80479ca0","MESGbmg1"
"8053b6b8","MESGMGCL"
"8045d480","MessageSend : cc_write returned %ld
"
"8045d718","MessageSend err : %ld
"
"8045daac","MetroTRK : Defaulting to GDEV Hardware
"
"8045da7c","MetroTRK : Invalid hardware ID passed from OS
"
"8045da2c","MetroTRK : Set to AMC DDH hardware
"
"8045d9f0","MetroTRK : Set to BBA
"
"8045da08","MetroTRK : Set to GDEV hardware
"
"8045da50","MetroTRK : Set to UNKNOWN hardware. (%ld)
"
"8045d450","MetroTRK for GAMECUBE v2.6"
"8045dcf8","Metrowerks CW runtime library initializing default heap
"
"800034ac","Metrowerks Target Resident Kernel for PowerPC"
"80490da8","mg_fishing.blo"
"80490c30","mg_geldman.blo"
"80490020","mg_horse_race.blo"
"80490698","mg_kokko.blo"
"80490400","mg_oni.blo"
"80490930","mg_shooting.blo"
"80490f30","mg_volleyball.blo"
"80464274","MIRA"
"80464d48","MIRA"
"8046f3c4","MIRA"
"8053b0a8","MIXING"
"80496724","mode in real games!!!                  
"
"80465730","ModeSelect　連続空き容量　%fK 残り空き容量　%fK
"
"80471350","moji_english_sch.szs"
"80471338","moji_japan_test_sch.szs"
"8045cb18","MONO(W)-MIX"
"8045cb0c","MONO-MIX"
"80466674","morningLight00.bmd"
"8046669c","morningLight00.brk"
"80466688","morningLight00.btk"
"80466474","moya.bmd"
"8046648c","moya.brk"
"80466480","moya.btk"
"80466700","moya_red.bmd"
"80466720","moya_red.brk"
"80466710","moya_red.btk"
"80464d10","MOZO"
"8046f3d4","MOZO"
"8045d898","msg_command : 0x%02x hdr->cmdID 0x%02x
"
"8045d8c0","msg_error : 0x%02x
"
"80498454","N64 controller"
"80498474","N64 keyboard"
"80498464","N64 microphone"
"80498484","N64 mouse"
"804666b0","nagarekumo.bmd"
"804666c0","nagarekumo.btk"
"8046da80","nakaniwa_l.bti"
"8046da90","nakaniwa_r.bti"
"8046dc0c","naporu_tent.bti"
"8046df64","naporu_tent_a.bti"
"804773b8","Ndata002"
"804773c0","Ndata003"
"804773c8","Ndata004"
"80490b61","Ndata00kk_rupyNum_00.bti"
"80490cd9","Ndata00kk_rupyNum_00.bti"
"80490e61","Ndata00kk_rupyNum_00.bti"
"8048de81","Ndata01"
"8048efa1","Ndata01"
"8048fc49","Ndata01"
"80490069","Ndata01"
"80490441","Ndata01"
"804906d9","Ndata01"
"80490971","Ndata01"
"80490c71","Ndata01"
"80490df9","Ndata01"
"80491271","Ndata01"
"8048f061","Ndata02"
"804912e1","Ndata02"
"8048df21","Ndata03"
"8048f041","Ndata03"
"804912c1","Ndata03"
"8048de89","Ndata04"
"8048efa9","Ndata04"
"8048fd09","Ndata04"
"80490129","Ndata04"
"804904b1","Ndata04"
"80490749","Ndata04"
"804909e1","Ndata04"
"80491291","Ndata04"
"8048df29","Ndata05"
"8048f069","Ndata05"
"8048d199","Ndata06"
"8048df31","Ndata06"
"8048f049","Ndata06"
"80491299","Ndata06"
"8048d1a1","Ndata07"
"8048de91","Ndata07"
"8048efb1","Ndata07"
"8048fdc9","Ndata07"
"804901e9","Ndata07"
"80490521","Ndata07"
"804907b9","Ndata07"
"80490a51","Ndata07"
"80491289","Ndata07"
"8048d1a9","Ndata08"
"8048df39","Ndata08"
"8048f071","Ndata08"
"804912b9","Ndata08"
"8048d1b1","Ndata09"
"8048f051","Ndata09"
"80491281","Ndata09"
"8048d1b9","Ndata10"
"8048de99","Ndata10"
"8048efb9","Ndata10"
"8048fe89","Ndata10"
"804902a9","Ndata10"
"80490591","Ndata10"
"80490829","Ndata10"
"80490ac1","Ndata10"
"80477409","Ndata11"
"8048c4f9","Ndata11"
"8048d1c1","Ndata11"
"8048f079","Ndata11"
"80477411","Ndata12"
"8048c501","Ndata12"
"8048d1c9","Ndata12"
"8048f059","Ndata12"
"80477419","Ndata13"
"8048c509","Ndata13"
"8048d1d1","Ndata13"
"80477421","Ndata14"
"8048c511","Ndata14"
"8048d1d9","Ndata14"
"8048c519","Ndata15"
"8048d1e1","Ndata15"
"8048c521","Ndata16"
"8048c529","Ndata17"
"8048c531","Ndata18"
"8048df01","Ndata20"
"8048efc1","Ndata20"
"8048fcc1","Ndata20"
"804900f1","Ndata20"
"80490479","Ndata20"
"80490711","Ndata20"
"804909a9","Ndata20"
"8048df09","Ndata21"
"8048efc9","Ndata21"
"8048fd81","Ndata21"
"804901b1","Ndata21"
"804904e9","Ndata21"
"80490781","Ndata21"
"80490a19","Ndata21"
"8048df11","Ndata22"
"8048efd1","Ndata22"
"8048fe41","Ndata22"
"80490271","Ndata22"
"80490559","Ndata22"
"804907f1","Ndata22"
"80490a89","Ndata22"
"8048df19","Ndata23"
"8048efd9","Ndata23"
"8048ff01","Ndata23"
"80490331","Ndata23"
"804905c9","Ndata23"
"80490861","Ndata23"
"80490af9","Ndata23"
"804912d0","Ndataj01"
"804912c8","Ndataj02"
"804912a0","Ndatal01"
"80476310","Ndatar01"
"80476320","Ndatar12"
"80476330","Ndatar13"
"80476340","Ndatar14"
"80476318","Ndatar21"
"80476328","Ndatar22"
"80476338","Ndatar23"
"80476348","Ndatar24"
"804912d8","Ndatat01"
"804782f0","Ndatay01"
"80479398","Ndatay01"
"804782f8","Ndatay02"
"804793a0","Ndatay02"
"80478300","Ndatay03"
"804793a8","Ndatay03"
"80478308","Ndatay04"
"804793b0","Ndatay04"
"8049838c","Net Card"
"80467590","niji_a.bmd"
"80498448","No response"
"8046675c","noize_kawazoko_1.bti"
"80495ce4","Non-recoverable Exception %d"
"8045e2d8","Not support SZP with offset read"
"804642ac","NULL"
"80464be8","NULL"
"80464d80","NULL"
"80465ba4","NULL"
"80465db8","NULL"
"804662b8","NULL"
"804662f8","NULL"
"80466850","NULL"
"80466890","NULL"
"80469c84","NULL"
"8046a008","NULL"
"8046ac1c","NULL"
"8046ac28","NULL"
"8046ac54","NULL"
"8046c108","NULL"
"8046d3a8","NULL"
"80471714","NULL"
"80471848","NULL"
"8053ef1c","NULL"
"8053f728","NULL"
"8053f72c","NULL"
"80464264","NZMI"
"80464d38","NZMI"
